题目ID,原GPT裁定档,修订后主标签,可接受等级,复核状态,修订后置信度,教师标准档,初次盲评档,复核依据,复核证据来源,题干,选项,官方解析,题目图片URL,解析图片URL,结构_步骤,结构_题型,结构_状态,结构_约束,结构_实验,结构_图表,结构_推理
2707784231369359360,基础题,基础题,基础题,保留原GPT裁定,高,基础题,基础题,题干、解析与结构证据支持基础题：step=1-2步，题型=直接计算，状态=单状态，约束=无约束，推理=简单因果推理。教师、盲评和多次模型证据中未形成足以推翻原裁定的同向结构证据。,未进入三次错题并集；逐题结构一致性复核,"我国生产的世界上最薄的不锈钢箔带—手撕钢，其厚度只有1.5×10-5m,则面积为1m2的手撕钢的质量约为$(ρ_钢=7.9×10^3kg/m^3)$（ ）",A. 120g B. 12g C. 1.2g D. 0.12g,"解：手撕钢的厚度只有1.5×10-5m,面积为1m2，故手撕钢的体积为： V=Sh=1m2×1.5×10-5m=1.5×10-5m3， 根据ρ=$\frac{m}{V}$可得，面积为1m2的手撕钢的质量约为： m=ρV=7.9×103kg/m3×1.5×10-5m3=0.1185kg≈120g, 故A符合题意，BCD不符合题意。 故选：A。",https://k12static.xdf.cn/k12/image/externalized/ed8eb3b2-0700-4c5a-bd1a-1afe9e2f85be.png,https://k12static.xdf.cn/k12/image/externalized/e3e95434-28cc-438b-86f5-9cca1e630fd2.png,1-2步,直接计算,单状态,无约束,无,无,简单因果推理
2707823715356033024,送分题,送分题,送分题,逐题复核后保留GPT裁定,高,送分题,送分题,核心只需识别一个唯一、熟悉且关系显性的教材模板（教材概念与常规物理关系），没有第二次独立物理决策；背景、选项数量或机械作答动作不增加难度。,三次运行错题并集逐题复核,央行发行的国庆纪念币是由印模经过专用工具的钻、磨、刻等工艺加工而成的。印模在加工过程中，没有发生变化的物理量是（ ）,A. 体积 B. 质量 C. 密度 D. 重力,解：该纪念币经过钻，磨，刻后，改变的是它的质量和体积。 由于质量的变化，纪念币的重力也会发生变化，要减小。 密度是物质的本身属性，它与物质的种类有关。 质量和体积的变化不会使密度发生变化。所以A、B、D不对。 故选：C。,https://k12static.xdf.cn/k12/image/externalized/e71c0556-6e11-4a14-a35b-c67092a0983f.png,https://k12static.xdf.cn/k12/image/externalized/79355e2d-d8bd-48ae-988e-75541315debe.png,1-2步,概念判断,单状态,无约束,无,无,简单因果推理
2709197648371159040,中等题,中等题,中等题,保留原GPT裁定,高,中等题,中等题,题干、解析与结构证据支持中等题：step=1-2步，题型=概念判断，状态=单状态，约束=无约束，推理=多层因果推理。教师、盲评和多次模型证据中未形成足以推翻原裁定的同向结构证据。,未进入三次错题并集；逐题结构一致性复核,有两个发声体，第一次由甲单独发声，测得为88dB．第二次由乙单独发声，由固定在同一地方的仪器测得为56dB．下面判断中正确的是（ ）,A. 甲发声体振动快 B. 乙发声体距仪器可能远 C. 甲发声距仪器可能远 D. 乙发声体振幅一定大,解：响度的大小与两个因素有关，一是物体的振幅，二是距离发声体的远近。 由于甲的分贝数值比乙大，即响度大，原因可能有两方面，一是在距离相同的情况下，甲的振幅大；二是在振幅相同的情况下，甲距离声源近； A、甲发声体振动快，即说明甲的音调高，故与响度无关，故A错误； B、甲的分贝数值比乙大，即响度大，可能是在振幅相同的情况下，甲距离声源近，乙距离声源远，故B正确； C、据上面的分析可知，若甲发声距仪器远，但甲的振幅非常大也是有可能的，故C正确； D、据上面的分析可知，乙发声体振幅可能大，但不能说一定大，故D错误； 故选：BC。,https://k12static.xdf.cn/k12/image/externalized/62aa5d3e-9ae4-493b-9e79-36e117b3e549.png,https://k12static.xdf.cn/k12/image/externalized/b5409706-cb18-4e47-a729-37aa6cebf836.png,1-2步,概念判断,单状态,无约束,无,无,多层因果推理
2709214937032450048,基础题,基础题,基础题,保留原GPT裁定,高,基础题,基础题,题干、解析与结构证据支持基础题：step=1-2步，题型=概念判断，状态=单状态，约束=无约束，推理=简单因果推理。教师、盲评和多次模型证据中未形成足以推翻原裁定的同向结构证据。,未进入三次错题并集；逐题结构一致性复核,如图是电磁波家族的“族谱”，真空中各种电磁波的传播速度相同。某类恒星温度较低，呈暗红色；另一类恒星温度较高，呈蓝色。根据所给信息，结合电磁波家族的“族谱”可推测（ ）,A. 红外线波长比蓝光波长短 B. 紫光与X射线都是电磁波 C. 恒星温度越高，发出的光频率越低 D. 真空中红光比无线电波传播速度大,解：A、由图可知，红外线的频率小于蓝光的频率，波速一定，根据c=λf可知，红外线的波长大于蓝光的波长，故A错误； B、由图可知，紫光和X射线都属于电磁波，故B正确； C、某类恒星温度较低，呈暗红色；另一类恒星温度较高，呈蓝色，而且由图可知红光的频率小于蓝光的频率，所以恒星温度越高，发出光的频率越高，故C错误； D、真空中各种电磁波的传播速度相同，故D错误。 故选：B。,https://k12static.xdf.cn/k12/image/externalized/eb854a66-3320-44b0-84e4-f9de43ab0bd2.png,https://k12static.xdf.cn/k12/image/externalized/600cc6b7-e950-45db-9e61-cbf662a32274.png,1-2步,概念判断,单状态,无约束,无,直接读数,简单因果推理
2710991200688926720,送分题,送分题,送分题,保留原GPT裁定,高,送分题,送分题,题干、解析与结构证据支持送分题：step=1-2步，题型=概念判断，状态=单状态，约束=无约束，推理=直接套用。教师、盲评和多次模型证据中未形成足以推翻原裁定的同向结构证据。,未进入三次错题并集；逐题结构一致性复核,静置的密封容器内有氢气和二氧化碳两种气体（氢气密度为0.09kg/m3，二氧化碳密度为1.97kg/m3）。若以〇表示氢气分子，以●表示二氧化碳气体分子，图中最能代表容器内气体分子分布的是（ ）,,解：氢气和二氧化碳气体放在静置的密封容器中，由于分子在不停地做无规则的运动，所以氢气和二氧化碳久置后会充分均匀混合，故B正确，ACD错误。 故选：B。,https://k12static.xdf.cn/k12/image/externalized/3a4cbfe4-8504-445b-bdda-62ff6b14ae46.png,https://k12static.xdf.cn/k12/image/externalized/4951180b-1865-4ce4-b769-a587464dcf75.png,1-2步,概念判断,单状态,无约束,无,无,直接套用
2711047801716199424,基础题,基础题,基础题,保留原GPT裁定,高,基础题,基础题,题干、解析与结构证据支持基础题：step=1-2步，题型=概念判断，状态=单状态，约束=无约束，推理=简单因果推理。教师、盲评和多次模型证据中未形成足以推翻原裁定的同向结构证据。,未进入三次错题并集；逐题结构一致性复核,某凸透镜的焦距为10厘米，物体在光屏上成放大的像，则（ ）,A. 物体到透镜的距离小于10厘米 B. 物体到透镜的距离大于20厘米 C. 光屏到透镜的距离小于10厘米 D. 光屏到透镜的距离大于20厘米,"解：物体在凸透镜另一侧的光屏上成一个放大的像，则物距处于f和2f之间，凸透镜的焦距为10厘米，则处于10厘米～20厘米之间； 像距大于2f,则像距大于20厘米。 故选：D。",https://k12static.xdf.cn/k12/image/externalized/4cd83ab6-9c05-4566-bdd4-476307dc0e4e.png,https://k12static.xdf.cn/k12/image/externalized/8fa2e256-3045-4f66-99c8-478d970a0e60.png,1-2步,概念判断,单状态,无约束,无,无,简单因果推理
2711099389137764352,送分题,送分题,送分题,保留原GPT裁定,高,送分题,送分题,题干、解析与结构证据支持送分题：step=1-2步，题型=概念判断，状态=单状态，约束=无约束，推理=直接套用。教师、盲评和多次模型证据中未形成足以推翻原裁定的同向结构证据。,未进入三次错题并集；逐题结构一致性复核,下列说法中符合实际的是（ ）,A. 一节新的干电池电压为2V B. 家庭柜式空调中的电流约为10A C. 人体安全电压为36V D. 家庭节能灯的电流约为1A,解：A．一节新的干电池电压为1.5V，故A不符合实际； B．家庭柜式空调属于大功率用电器，其工作时的电流较大，在10A左右，故B符合实际； C．人体安全电压不高于36V，故C不符合实际； D．家庭节能灯的电流约为0.1A，故D不符合实际。 故选：B。,https://k12static.xdf.cn/k12/image/externalized/e1b16710-b853-4236-b9ab-64e85a6c050c.png,https://k12static.xdf.cn/k12/image/externalized/61c98078-2f57-41b0-9713-0851633bdf58.png,1-2步,概念判断,单状态,无约束,无,无,直接套用
2711340150560247808,基础题,基础题,基础题,保留原GPT裁定,高,基础题,基础题,题干、解析与结构证据支持基础题：step=1-2步，题型=图像表格分析，状态=单状态，约束=无约束，推理=简单因果推理。教师、盲评和多次模型证据中未形成足以推翻原裁定的同向结构证据。,未进入三次错题并集；逐题结构一致性复核,甲、乙物体同时从同一地点出发，开始向右做直线运动，如图是它们的v-t图象，下列说法正确的是（ ）,A. 前4秒乙一直领先于甲 B. 乙始终比甲运动得快 C. 甲、乙在t=4s时速度相等 D. 甲、乙在t=2s时速度相等,"解：AB、由图象可知，甲做匀速直线运动，速度为v甲=10m/s,乙做初速度为0的匀加速直线运动，前2s内v甲＞v乙，故AB错误； C、由图象可知，当t=4s时，v甲=20m/s,v乙=10m/s,由此可知，甲、乙在t=4s时速度不相等，故C错误； D．由图象可知，当t=2s时，v甲=10m/s,v乙=10m/s,则甲、乙在t=2s时速度相等，故D正确。 故选：D。",https://k12static.xdf.cn/k12/image/externalized/cbc0f2cc-f7c7-4a8d-8023-41c999db7155.png,https://k12static.xdf.cn/k12/image/externalized/679e288b-a086-4bfe-be65-51bb3eca324e.png,1-2步,图像表格分析,单状态,无约束,无,直接读数,简单因果推理
2712011108298272768,基础题,基础题,基础题,保留原GPT裁定,高,基础题,基础题,题干、解析与结构证据支持基础题：step=1-2步，题型=概念判断，状态=单状态，约束=无约束，推理=简单因果推理。教师、盲评和多次模型证据中未形成足以推翻原裁定的同向结构证据。,未进入三次错题并集；逐题结构一致性复核,小丽站在竖直放置的平面镜前，镜中有她的像。当她向着远离平面镜的方向移动1.5m时，她在平面镜中的像（ ）,A. 比原来小；到平面镜的距离增加1.5m B. 大小不变；到小丽的距离变为3m C. 大小不变；到平面镜的距离减小1.5m D. 大小不变；到小丽的距离增加3m,"解：（1）平面镜所成的像与物体是等大的，当人远离平面镜时，视觉上感觉像在变小，但实际上像的大小并没有变。所以若她向着远离平面镜的方向移动1.5m时，他在平面镜中像的大小不变。 （2）根据平面镜成像特点可知，像和物距离平面镜的距离是相等的，物到像的距离是物到平面镜距离的两倍， 当她向着远离平面镜的方向移动1.5m时，小丽到平面镜的距离增加1.5m,到小丽的距离增加1.5×2=3m。 综上分析可知，ABC错误，D正确。 故选：D。",https://k12static.xdf.cn/k12/image/externalized/11aebeab-b7de-4233-b5ac-e2c5c090d212.png,https://k12static.xdf.cn/k12/image/externalized/0290d9f2-1d06-48ff-bfb2-cea6725262d0.png,1-2步,概念判断,单状态,无约束,无,无,简单因果推理
2719618158232449024,中等题,中等题,中等题,保留原GPT裁定,高,中等题,中等题,题干、解析与结构证据支持中等题：step=3-5步，题型=概念判断，状态=双状态，约束=单一约束，推理=多层因果推理。教师、盲评和多次模型证据中未形成足以推翻原裁定的同向结构证据。,未进入三次错题并集；逐题结构一致性复核,如图所示是一种自动测定油箱内油面高度的装置，R是滑动变阻器，它的金属滑片是杠杆的一端，且由定位挡板限制只能在电阻上滑动。从油量表指针所指的刻度，就可以知道油箱内油面的高度h。则以下说法正确的是（ ）,A. 油量表可以用电流表改装而成 B. 油量表的零刻度线一定与电流表原零刻度线相重合 C. 油量表的刻度值从左往右是逐渐增大的 D. 电阻R′是在油箱没有油时对电路起到保护作用,解：A、此时油量表串联在电路中，所以油量表应该是由电流表改装而成的，故A正确； B、当油箱内一点油也没有时，油量表的示数为0；但是整个电路中还有电流，故电流的示数不为0，故B错误； C、因为电流增大时电流表指针向右偏转，所以，油面越高时，示数越大；即越往右示数越大，故C正确； D、据图可知，电阻R′是在油箱装满油时防止电路短路，即对电路起到保护作用，故D错误； 故选：AC。,https://k12static.xdf.cn/k12/image/externalized/50329933-8346-46d4-9f3f-21815382878c.png,https://k12static.xdf.cn/k12/image/externalized/b5fd3d19-e4f3-4351-ba13-241c2d494b42.png,3-5步,概念判断,双状态,单一约束,无,无,多层因果推理
2721625582831005696,中等题,中等题,中等题,保留原GPT裁定,高,中等题,中等题,题干、解析与结构证据支持中等题：step=3-5步，题型=电路综合，状态=双状态，约束=单一约束，推理=多层因果推理。教师、盲评和多次模型证据中未形成足以推翻原裁定的同向结构证据。,未进入三次错题并集；逐题结构一致性复核,如图1所示，电源电压保持不变，闭合开关时，滑动变阻器的滑片P从b端滑到a端，电压表示数U与电流表示数I的变化关系如图2所示，下列说法不正确的是（ ）,A. 电源电压是9V B. 定值电阻R的阻值是6Ω C. 滑动变阻器的阻值范围是0～18Ω D. 若定值电阻R出现接触不良时，电流表示数为0，电压表示数为9V,解： ABC、当滑片P位于a端时，电路为R的简单电路，电压表测电源的电压，电流表测电路中的电流， 此时电路中的电流最大，由图象可知，电路中的最大电流1.5A时，电压表的示数为9V，即电源的电压为9V，故A正确； 由I=$\frac{U}{R}$可得，定值电阻R的阻值： R=$\frac{U}{I}$=$\frac{9V}{1.5A}$=6Ω，故B正确； 当滑片P位于b端时，定值电阻R与滑动变阻器的最大阻值串联，此时电路中的电流最小， 由图象可知，电路中的最小电流I′=0.5A， 则电路中的总电阻： R总=$\frac{U}{I′}$=$\frac{9V}{0.5A}$=18Ω， 因串联电路中总电阻等于各分电阻之和， 所以，滑动变阻器的最大阻值： R滑大=R总-R=18Ω-6Ω=12Ω， 所以滑动变阻器的阻值范围是0～12Ω，故C错误； D、当定值电阻R出现接触不良时，则串联电路断路，电流表示数为0，电压表串联在电路中，相当于测量电源电压，其示数为9V，故D正确。 故选：C。,https://k12static.xdf.cn/k12/image/externalized/f05b57f4-0361-4023-b30f-5cf0036f91e9.png,https://k12static.xdf.cn/k12/image/externalized/6d9fe1b2-47a0-4da7-b6de-83858f54ae3d.png,3-5步,电路综合,双状态,单一约束,无,直接读数,多层因果推理
