题目ID,最终裁定档,裁定置信度,教师标准档,裁定结果,裁定方式,具体裁定原因,教师分析疑点
3075309419057172480,基础题,高,送分题,送分题→基础题,改高,原标偏低。最长有效链为1-2步、题型为概念判断、推理为简单因果推理；实际任务已超过送分题所允许的直接识别/显性应用范围，裁定为基础题。 复核证据：独立盲评与三次模型中有4/4支持基础题。 教师分析疑点：教师分析称单一知识点，但实际包含多个独立判断任务。,教师分析称单一知识点，但实际包含多个独立判断任务
2317803659328512000,中等题,高,拔高题,拔高题→中等题,改低,原标偏高。最长有效链为3-5步、题型为概念判断、涉及多状态、含单一约束、推理为多层因果推理；未出现分类讨论、临界/极值、边界筛选或多状态多约束全链耦合，裁定为中等题。 复核证据：独立盲评与三次模型中有4/4支持中等题。,
3659087197179494400,送分题,高,送分题,一致,保留教师标,保留原标。最长有效链为1-2步、题型为概念判断、推理为直接套用，与送分题边界一致。 复核证据：教师标签与独立盲评一致；三次模型运行使用相近提示词，仅作为辅助证据，不足以推翻两者一致结论。。,
2275082242539159552,基础题,高,基础题,一致,保留教师标,保留原标。最长有效链为1-2步、题型为概念判断、推理为简单因果推理，与基础题边界一致。 复核证据：教师标签与独立盲评一致；三次模型运行使用相近提示词，仅作为辅助证据，不足以推翻两者一致结论。。,
3328782068189347840,拔高题,高,压轴题,压轴题→拔高题,改低,原标偏高。最长有效链为3-5步、题型为电路综合、涉及双状态、含多约束、推理为逆向推理或临界分析；未出现，裁定为拔高题。 复核证据：独立盲评与三次模型中有4/4支持拔高题。,
2993480138281721856,基础题,高,基础题,一致,保留教师标,保留原标。最长有效链为1-2步、题型为概念判断、推理为简单因果推理，与基础题边界一致。 复核证据：教师标签与独立盲评一致；三次模型运行使用相近提示词，仅作为辅助证据，不足以推翻两者一致结论。。,
2781519943774834688,中等题,高,中等题,一致,保留教师标,保留原标。最长有效链为3-5步、题型为力学综合、涉及双状态、含单一约束、推理为多层因果推理，与中等题边界一致。 复核证据：独立盲评与三次模型中有3/4支持中等题。,
3237329604618788864,基础题,高,基础题,一致,保留教师标,保留原标。最长有效链为1-2步、题型为概念判断、实验要求达到“基础操作或读数”、推理为简单因果推理，与基础题边界一致。 复核证据：教师标签与独立盲评一致；三次模型运行使用相近提示词，仅作为辅助证据，不足以推翻两者一致结论。。,
2852764069831397376,中等题,高,中等题,一致,保留教师标,保留原标。最长有效链为1-2步、题型为概念判断、涉及双状态、推理为多层因果推理，与中等题边界一致。 复核证据：教师标签与独立盲评一致；三次模型运行使用相近提示词，仅作为辅助证据，不足以推翻两者一致结论。。 教师分析疑点：教师分析称无运算，但官方解析包含计算或公式。,教师分析称无运算，但官方解析包含计算或公式
3086996404466454528,基础题,高,基础题,一致,保留教师标,保留原标。最长有效链为3-5步、题型为图像表格分析、图表要求达到“多组比较归纳”、推理为多层因果推理，与基础题边界一致。 复核证据：教师标签与独立盲评一致；三次模型运行使用相近提示词，仅作为辅助证据，不足以推翻两者一致结论。。,
2654284791653445632,基础题,高,基础题,一致,保留教师标,保留原标。最长有效链为1-2步、题型为力学综合、含单一约束、推理为简单因果推理，与基础题边界一致。 复核证据：教师标签与独立盲评一致；三次模型运行使用相近提示词，仅作为辅助证据，不足以推翻两者一致结论。。,
2602610157647134720,基础题,高,基础题,一致,保留教师标,保留原标。最长有效链为3-5步、题型为概念判断、图表要求达到“多组比较归纳”、推理为多层因果推理，与基础题边界一致。 复核证据：教师标签与独立盲评一致；三次模型运行使用相近提示词，仅作为辅助证据，不足以推翻两者一致结论。。,
3097594111110717440,中等题,高,基础题,基础题→中等题,改高,原标偏低。最长有效链为3-5步、题型为概念判断、含单一约束、推理为多层因果推理；实际任务已超过基础题所允许的直接识别/显性应用范围，裁定为中等题。 复核证据：独立盲评与三次模型中有4/4支持中等题。 教师分析疑点：教师分析称无运算，但官方解析包含计算或公式。,教师分析称无运算，但官方解析包含计算或公式
2139855143991087106,送分题,高,送分题,一致,保留教师标,保留原标。最长有效链为1-2步、题型为概念判断、推理为简单因果推理，与送分题边界一致。 复核证据：教师标签与独立盲评一致；三次模型运行使用相近提示词，仅作为辅助证据，不足以推翻两者一致结论。。,
3076237852520230912,基础题,高,基础题,一致,保留教师标,保留原标。最长有效链为1-2步、题型为概念判断、推理为简单因果推理，与基础题边界一致。 复核证据：教师标签与独立盲评一致；三次模型运行使用相近提示词，仅作为辅助证据，不足以推翻两者一致结论。。,
2284416127491153920,中等题,高,中等题,一致,保留教师标,保留原标。最长有效链为3-5步、题型为概念判断、含单一约束、推理为多层因果推理，与中等题边界一致。 复核证据：教师标签与独立盲评一致；三次模型运行使用相近提示词，仅作为辅助证据，不足以推翻两者一致结论。。,
2896413726458028032,中等题,高,中等题,一致,保留教师标,保留原标。最长有效链为3-5步、题型为实验探究、实验要求达到“控制变量或故障分析”、推理为多层因果推理，与中等题边界一致。 复核证据：教师标签与独立盲评一致；三次模型运行使用相近提示词，仅作为辅助证据，不足以推翻两者一致结论。。,
3676909170992455680,压轴题,高,压轴题,一致,保留教师标,保留原标。最长有效链为3-5步、题型为力学综合、含单一约束、图表要求达到“直接读数”、推理为多层因果推理，与压轴题边界一致。 复核证据：教师标签与独立盲评一致；三次模型运行使用相近提示词，仅作为辅助证据，不足以推翻两者一致结论。。,
2718075184401453056,中等题,中,拔高题,拔高题→中等题,改低,原标偏高。最长有效链为3-5步、题型为实验探究、涉及双状态、含单一约束、实验要求达到“控制变量或故障分析”、图表要求达到“多组比较归纳”、推理为多层因果推理；未出现分类讨论、临界/极值、边界筛选或多状态多约束全链耦合，裁定为中等题。 复核证据：各独立判断分裂，先取五方中位档；完整标准实验按中等处理。,
3659087291802992640,送分题,高,送分题,一致,保留教师标,保留原标。最长有效链为1-2步、题型为光学声学综合、推理为直接套用，与送分题边界一致。 复核证据：教师标签与独立盲评一致；三次模型运行使用相近提示词，仅作为辅助证据，不足以推翻两者一致结论。。,
